"STUDY (ASN)","PRIOR ASN","STATUS","DETERMINATION","ENTERED DATE","RECEIVED DATE","COMPLETION DATE","EXPIRATION DATE","LATITUDE","LONGITUDE","SURVEY_ACCURACY","MARKING LIGHTING TYPE","MARKING LIGHTING TYPE OTHER","STRUCTURE NAME","STRUCTURE CITY","STRUCTURE COUNTY NAME","STRUCTURE COUNTY ID","STRUCTURE STATE","NEAREST AIRPORT","DISTANCE FROM AIRPORT","DIRECTION FROM AIRPORT","ON AIRPORT","PROPOSAL DESCRIPTION","LOCATION DESCRIPTION","NOTICE OF","DURATION","DURATION DAYS","DURATION MONTHS","WORK SCHEDULE BEGINNING DATE","WORK SCHEDULE ENDING DATE","DATE BUILT","FCC NUMBER","STRUCTURE TYPE","AGL HEIGHT DET","AGL HEIGHT DNE","AGL HEIGHT PROPOSED","ELEVATION","AMSL HEIGHT DET","AMSL HEIGHT DNE","AMSL HEIGHT PROPOSED","REPRESENTATIVE NAME ","SPONSOR NAME ","SIGNATURE CONTROL NUMBER ","FREQUENCY_JSON "
"2025-ANE-1179-OE","2009-ANE-471-OE","Determined - No Hazard","No Hazard","2025-04-08","2025-04-08","2025-04-18","","41.91634167","-71.3705","2C","","","KNIGHTS OF COLUMBUS MA (273209)","Attleboro","Bristol","5.0","MA","NORTH CENTRAL STATE","32949.0","92.8","","Adding frequencies to existing structure. 5G C-Band transmissions from this site will comply with the operational parameters agreed to in collaboration with the FAA as part of its 5G C-band compatibility evaluation process  as they may evolve. Request prior filed frequencies be on this DNH Letter","See topo graph","Alteration","Permanent","","","","","","1268518.0","TOWER","120.0","","120.0","110.0","230.0","","230.0","AMERICAN TOWER CORPORATION","American Towers LLC - CS","653114726-654286601","{""frequencies"":[{""band"":{""value"":[806,824],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":1,""purpose"":""colo_void""},{""band"":{""value"":[824,849],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":2,""purpose"":""colo_void""},{""band"":{""value"":[851,866],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":3,""purpose"":""colo_void""},{""band"":{""value"":[869,894],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":4,""purpose"":""colo_void""},{""band"":{""value"":[896,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":5,""purpose"":""colo_void""},{""band"":{""value"":[901,902],""uom"":""MHz""},""erp"":{""value"":7,""uom"":""W""},""standard"":6,""purpose"":""colo_void""},{""band"":{""value"":[930,931],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":7,""purpose"":""colo_void""},{""band"":{""value"":[931,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":8,""purpose"":""colo_void""},{""band"":{""value"":[932,932.5],""uom"":""MHz""},""erp"":{""value"":17,""uom"":""dBW""},""standard"":9,""purpose"":""colo_void""},{""band"":{""value"":[935,940],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":10,""purpose"":""colo_void""},{""band"":{""value"":[940,941],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":11,""purpose"":""colo_void""},{""band"":{""value"":[1850,1910],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":12,""purpose"":""colo_void""},{""band"":{""value"":[1930,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":13,""purpose"":""colo_void""},{""band"":{""value"":[2305,2310],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":14,""purpose"":""colo_void""},{""band"":{""value"":[2345,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":15,""purpose"":""colo_void""},{""band"":{""value"":[698,806],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":16,""purpose"":""colo_void""},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":76,""purpose"":""colo_void""},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":77,""purpose"":""colo_void""},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":78,""purpose"":""colo_void""},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":79,""purpose"":""colo_void""},{""band"":{""value"":[806,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":80,""purpose"":""colo_void""},{""band"":{""value"":[929,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":81,""purpose"":""colo_void""},{""band"":{""value"":[1670,1675],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":82,""purpose"":""colo_void""},{""band"":{""value"":[1710,1755],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":83,""purpose"":""colo_void""},{""band"":{""value"":[1850,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":84,""purpose"":""colo_void""},{""band"":{""value"":[1990,2025],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":85,""purpose"":""colo_void""},{""band"":{""value"":[2110,2200],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":86,""purpose"":""colo_void""},{""band"":{""value"":[2305,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":87,""purpose"":""colo_void""},{""band"":{""value"":[2496,2690],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":88,""purpose"":""colo_void""},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":89,""purpose"":""colo_void""},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":90,""purpose"":""colo_void""},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":91,""purpose"":""colo_void""},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":92,""purpose"":""colo_void""},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":93,""purpose"":""data_entry""},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":94,""purpose"":""data_entry""},{""band"":{""value"":[450,475],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":false},{""band"":{""value"":[849,851],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":false},{""band"":{""value"":[866,869],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":false},{""band"":{""value"":[894,896],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":false},{""band"":{""value"":[1910,1930],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":false},{""band"":{""value"":[2310,2320],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":false},{""band"":{""value"":[3700,3980],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":false}]}"
"2025-ANE-1180-OE","1997-ANE-450-OE","Determined - No Hazard","No Hazard","2025-04-08","2025-04-08","2025-04-18","","42.29279444","-71.09513333","4D","","","VFW Post (371816)","Boston","Suffolk","25.0","MA","GENERAL EDWARD LAWRENCE LOGAN INTL","35064.0","223.2","","Adding frequencies to existing structure. 5G C-Band transmissions from this site will comply with the operational parameters agreed to in collaboration with the FAA as part of its 5G C-band compatibility evaluation process  as they may evolve. Request prior filed frequencies be on this DNH Letter","See topo graph","Alteration","Permanent","","","","","","","TOWER","140.0","","140.0","67.0","207.0","","207.0","AMERICAN TOWER CORPORATION","American Towers LLC - CS","653122474-654286521","{""frequencies"":[{""band"":{""value"":[806,824],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":1,""purpose"":""colo_void""},{""band"":{""value"":[824,849],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":2,""purpose"":""colo_void""},{""band"":{""value"":[851,866],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":3,""purpose"":""colo_void""},{""band"":{""value"":[869,894],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":4,""purpose"":""colo_void""},{""band"":{""value"":[896,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":5,""purpose"":""colo_void""},{""band"":{""value"":[901,902],""uom"":""MHz""},""erp"":{""value"":7,""uom"":""W""},""standard"":6,""purpose"":""colo_void""},{""band"":{""value"":[930,931],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":7,""purpose"":""colo_void""},{""band"":{""value"":[931,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":8,""purpose"":""colo_void""},{""band"":{""value"":[932,932.5],""uom"":""MHz""},""erp"":{""value"":17,""uom"":""dBW""},""standard"":9,""purpose"":""colo_void""},{""band"":{""value"":[935,940],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":10,""purpose"":""colo_void""},{""band"":{""value"":[940,941],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":11,""purpose"":""colo_void""},{""band"":{""value"":[1850,1910],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":12,""purpose"":""colo_void""},{""band"":{""value"":[1930,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":13,""purpose"":""colo_void""},{""band"":{""value"":[2305,2310],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":14,""purpose"":""colo_void""},{""band"":{""value"":[2345,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":15,""purpose"":""colo_void""},{""band"":{""value"":[698,806],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":16,""purpose"":""colo_void""},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":76,""purpose"":""colo_void""},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":77,""purpose"":""colo_void""},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":78,""purpose"":""colo_void""},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":79,""purpose"":""colo_void""},{""band"":{""value"":[806,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":80,""purpose"":""colo_void""},{""band"":{""value"":[929,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":81,""purpose"":""colo_void""},{""band"":{""value"":[1670,1675],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":82,""purpose"":""colo_void""},{""band"":{""value"":[1710,1755],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":83,""purpose"":""colo_void""},{""band"":{""value"":[1850,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":84,""purpose"":""colo_void""},{""band"":{""value"":[1990,2025],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":85,""purpose"":""colo_void""},{""band"":{""value"":[2110,2200],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":86,""purpose"":""colo_void""},{""band"":{""value"":[2305,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":87,""purpose"":""colo_void""},{""band"":{""value"":[2496,2690],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":88,""purpose"":""colo_void""},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":89,""purpose"":""colo_void""},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":90,""purpose"":""colo_void""},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":91,""purpose"":""colo_void""},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":92,""purpose"":""colo_void""},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":93,""purpose"":""data_entry""},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":94,""purpose"":""data_entry""},{""band"":{""value"":[3700,3980],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":false}]}"
"2025-ANE-1181-OE","2025-ANE-928-OE","Determined - No Hazard","No Hazard","2025-04-08","2025-04-08","2025-04-18","","42.43315278","-71.27154722","4D","","","Cambridge Turnpike (371849)","Lincoln","Middlesex","17.0","MA","LAURENCE G HANSCOM FLD","14212.0","160.6","","Adding frequencies to existing structure. 5G C-Band transmissions from this site will comply with the operational parameters agreed to in collaboration with the FAA as part of its 5G C-band compatibility evaluation process  as they may evolve. Request prior filed frequencies be on this DNH Letter","See topo graph","Alteration","Permanent","","","","","","1269144.0","TOWER","67.0","","67.0","230.0","297.0","","297.0","AMERICAN TOWER CORPORATION","American Towers LLC - CS","653132049-654286500","{""frequencies"":[{""band"":{""value"":[806,824],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":1,""purpose"":""colo_void""},{""band"":{""value"":[824,849],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":2,""purpose"":""colo_void""},{""band"":{""value"":[851,866],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":3,""purpose"":""colo_void""},{""band"":{""value"":[869,894],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":4,""purpose"":""colo_void""},{""band"":{""value"":[896,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":5,""purpose"":""colo_void""},{""band"":{""value"":[901,902],""uom"":""MHz""},""erp"":{""value"":7,""uom"":""W""},""standard"":6,""purpose"":""colo_void""},{""band"":{""value"":[930,931],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":7,""purpose"":""colo_void""},{""band"":{""value"":[931,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":8,""purpose"":""colo_void""},{""band"":{""value"":[932,932.5],""uom"":""MHz""},""erp"":{""value"":17,""uom"":""dBW""},""standard"":9,""purpose"":""colo_void""},{""band"":{""value"":[935,940],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":10,""purpose"":""colo_void""},{""band"":{""value"":[940,941],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":11,""purpose"":""colo_void""},{""band"":{""value"":[1850,1910],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":12,""purpose"":""colo_void""},{""band"":{""value"":[1930,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":13,""purpose"":""colo_void""},{""band"":{""value"":[2305,2310],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":14,""purpose"":""colo_void""},{""band"":{""value"":[2345,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":15,""purpose"":""colo_void""},{""band"":{""value"":[698,806],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":16,""purpose"":""colo_void""},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":76,""purpose"":""colo_void""},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":77,""purpose"":""colo_void""},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":78,""purpose"":""colo_void""},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":79,""purpose"":""colo_void""},{""band"":{""value"":[806,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":80,""purpose"":""colo_void""},{""band"":{""value"":[929,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":81,""purpose"":""colo_void""},{""band"":{""value"":[1670,1675],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":82,""purpose"":""colo_void""},{""band"":{""value"":[1710,1755],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":83,""purpose"":""colo_void""},{""band"":{""value"":[1850,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":84,""purpose"":""colo_void""},{""band"":{""value"":[1990,2025],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":85,""purpose"":""colo_void""},{""band"":{""value"":[2110,2200],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":86,""purpose"":""colo_void""},{""band"":{""value"":[2305,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":87,""purpose"":""colo_void""},{""band"":{""value"":[2496,2690],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":88,""purpose"":""colo_void""},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":89,""purpose"":""colo_void""},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":90,""purpose"":""colo_void""},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":91,""purpose"":""colo_void""},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":92,""purpose"":""colo_void""},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":93,""purpose"":""data_entry""},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":94,""purpose"":""data_entry""},{""band"":{""value"":[3700,3980],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":false}]}"
"2025-ANE-1182-OE","","Determined - No Hazard","No Hazard","2025-04-08","2025-04-08","2025-04-29","2026-10-29","42.91021389","-71.35240556","4D","","","16","Manchester","Rockingham","15.0","NH","MANCHESTER BOSTON RGNL","23795.0","110.2","","Daily crane work to set new transmission line poles and perform wire work.","Transmission Line right-of-way","New Construction","Temporary","2.0","6.0","2025-06-02","2025-12-31","","","CRANE$MOBILE","125.0","","125.0","371.0","496.0","","496.0","Harlan Electric","Harlan Electric","653133386-655338331",""
"2025-ANE-1183-OE","","Determined - No Hazard","No Hazard","2025-04-08","2025-04-08","2025-04-29","2026-10-29","42.91066944","-71.35303056","4D","","","17","Manchester","Rockingham","15.0","NH","MANCHESTER BOSTON RGNL","23581.0","110.0","","Daily crane work to set new transmission line poles and perform wire work.","Transmission Line right-of-way","New Construction","Temporary","2.0","6.0","2025-06-02","2025-12-31","","","CRANE$MOBILE","125.0","","125.0","366.0","491.0","","491.0","Harlan Electric","Harlan Electric","653133389-655338319",""
"2025-ANE-1184-OE","","Determined - No Hazard","No Hazard","2025-04-08","2025-04-08","2025-04-29","2026-10-29","42.91149167","-71.35416389","4D","","","18","Manchester","Rockingham","15.0","NH","MANCHESTER BOSTON RGNL","23193.0","109.5","","Daily crane work to set new transmission line poles and perform wire work.","Transmission Line right-of-way","New Construction","Temporary","2.0","6.0","2025-06-02","2025-12-31","","","CRANE$MOBILE","100.0","","100.0","399.0","499.0","","499.0","Harlan Electric","Harlan Electric","653133390-655338317",""
"2025-ANE-1185-NRA","2024-ANE-1752-NRA","Evaluating","","2025-05-06","2025-05-06","","","41.36980556","-73.47722222","4D","","","","DANBURY","Fairfield","1.0","CT","DANBURY MUNI","0.0","","Y","15&apos; high parking lot light pole for 17 Miry Brook Road (Grenadier Car Dealership)rnrnPreviously Submitted  but not determined - resubmitting.rnrnLight #1 - Near Entry","","New Construction","Permanent","","","2025-06-05","2027-06-01","","","POLE$LIGHTING","","","15.0","455.0","","","470.0","","","",""
"2025-ANE-1185-OE","","Determined - No Hazard","No Hazard","2025-04-08","2025-04-08","2025-04-29","2026-10-29","42.91212778","-71.35504167","4D","","","19","Manchester","Rockingham","15.0","NH","MANCHESTER BOSTON RGNL","22894.0","109.2","","Daily crane work to set new transmission line poles and perform wire work.","Transmission Line right-of-way","New Construction","Temporary","2.0","6.0","2025-06-02","2025-12-31","","","CRANE$MOBILE","115.0","","115.0","367.0","482.0","","482.0","Harlan Electric","Harlan Electric","653133391-655338323",""
"2025-ANE-1186-NRA","2024-ANE-1753-NRA","Evaluating","","2025-05-06","2025-05-06","","","41.36994444","-73.47694444","4D","","","","DANBURY","Fairfield","1.0","CT","DANBURY MUNI","0.0","","Y","15&apos; high parking lot light pole for 17 Miry Brook Road (Grenadier Car Dealership)rnrnPreviously Submitted  but not determined - resubmitting.rnrnLight #2 - For front parking area near Miry Brook Road","","New Construction","Permanent","","","2025-06-05","2027-06-01","","","POLE$LIGHTING","","","15.0","455.0","","","470.0","","","",""
"2025-ANE-1186-OE","","Determined - No Hazard","No Hazard","2025-04-08","2025-04-08","2025-04-29","2026-10-29","42.91299167","-71.35622778","4D","","","20","Manchester","Rockingham","15.0","NH","MANCHESTER BOSTON RGNL","22491.0","108.7","","Daily crane work to set new transmission line poles and perform wire work.","Transmission Line right-of-way","New Construction","Temporary","2.0","6.0","2025-06-02","2025-12-31","","","CRANE$MOBILE","110.0","","110.0","350.0","460.0","","460.0","Harlan Electric","Harlan Electric","653133394-655338338",""
"2025-ANE-1187-NRA","2024-ANE-1754-NRA","Evaluating","","2025-05-06","2025-05-06","","","41.37","-73.477","4D","","","","DANBURY","Fairfield","1.0","CT","DANBURY MUNI","0.0","","Y","15&apos; high parking lot light pole for 17 Miry Brook Road (Grenadier Car Dealership)rnrnPreviously Submitted  but not determined - resubmitting.rnrnLight #3 - northeast side of front parking area","","New Construction","Permanent","","","2025-06-05","2027-06-01","","","POLE$LIGHTING","","","15.0","455.0","","","470.0","","","",""
"2025-ANE-1187-OE","","Determined - No Hazard","No Hazard","2025-04-08","2025-04-08","2025-04-29","2026-10-29","42.91374444","-71.35726667","4D","","","21","Manchester","Rockingham","15.0","NH","MANCHESTER BOSTON RGNL","22140.0","108.3","","Daily crane work to set new transmission line poles and perform wire work.","Transmission Line right-of-way","New Construction","Temporary","2.0","6.0","2025-06-02","2025-12-31","","","CRANE$MOBILE","115.0","","115.0","340.0","455.0","","455.0","Harlan Electric","Harlan Electric","653133396-655338320",""
"2025-ANE-1188-NRA","2024-ANE-1755-NRA","Evaluating","","2025-05-06","2025-05-06","","","41.37044444","-73.47730556","4D","","","","DANBURY","Fairfield","1.0","CT","DANBURY MUNI","0.0","","Y","15&apos; high parking lot light pole for 17 Miry Brook Road (Grenadier Car Dealership)rnrnPreviously Submitted  but not determined - resubmitting.rnrnLight #4 - rear parking area near Wallingford Road","","New Construction","Permanent","","","2025-06-05","2027-06-01","","","POLE$LIGHTING","","","15.0","455.0","","","470.0","","","",""
"2025-ANE-1188-OE","","Determined - No Hazard","No Hazard","2025-04-08","2025-04-08","2025-04-29","2026-10-29","42.91474722","-71.35864722","4D","","","22","Manchester","Rockingham","15.0","NH","MANCHESTER BOSTON RGNL","21676.0","107.7","","Daily crane work to set new transmission line poles and perform wire work.","Transmission Line right-of-way","New Construction","Temporary","2.0","6.0","2025-06-02","2025-12-31","","","CRANE$MOBILE","115.0","","115.0","334.0","449.0","","449.0","Harlan Electric","Harlan Electric","653133397-655338316",""
"2025-ANE-1189-NRA","","Determined - No Hazard","To Proponent","2025-05-06","2025-05-06","2025-07-30","2027-01-30","43.62992222","-72.30693611","4D","","","","LEBANON","Grafton","9.0","NH","LEBANON MUNI","0.0","","Y","See attached drawing. Point number 1","","New Construction","Temporary","15.0","2.0","2026-05-04","2026-07-10","","","CONSTRUCTION$VEHICLE","30.0","","30.0","562.0","592.0","","592.0","Stantec","Lebanon Municipal Airport","",""
"2025-ANE-1189-OE","","Determined - No Hazard","No Hazard","2025-04-08","2025-04-08","2025-04-29","2026-10-29","42.91547778","-71.35965556","4D","","","23","Manchester","Rockingham","15.0","NH","MANCHESTER BOSTON RGNL","21338.0","107.2","","Daily crane work to set new transmission line poles and perform wire work.","Transmission Line right-of-way","New Construction","Temporary","2.0","6.0","2025-06-02","2025-12-31","","","CRANE$MOBILE","110.0","","110.0","331.0","441.0","","441.0","Harlan Electric","Harlan Electric","653133398-655338321",""
